,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,REFPOINT
14765,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715713,36
14766,-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715546,58
14767,-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715525,53
14768,-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715744,35
14769,-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715974,40
14770,-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715944,37
14771,-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715921,38
14772,-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716048,42
14773,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716123,36
14774,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716441,28
14775,-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715995,39
14776,-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716070,41
14777,-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716678,30
14778,-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716705,29
14779,-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716600,28
14780,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716522,28
14781,-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716821,31
14782,-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716771,32
14783,-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716932,35
14784,-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716724,29
14785,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717218,40
14786,-7458.381099998952,4864852.149700001,1,1,215,2,16,14,1371717118,41
14787,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716963,28
14788,-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717039,36
14789,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717323,40
14790,-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717295,37
14791,-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717239,39
14792,-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717270,38
14793,-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719950,57
14794,-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717407,44
14795,-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719925,58
14796,-7469.871500000358,4864864.364799999,1,1,17,2,16,14,1371717431,27
14797,-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720108,5
14798,-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720085,2
14799,-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720059,1
14800,-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720035,0
14801,-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719985,60
14802,-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720153,23
14803,-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720182,6
14804,-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720207,24
14805,-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720301,29
14806,-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720246,26
14807,-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720264,27
14808,-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720281,28
14809,-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720228,25
14810,-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720340,31
14811,-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720377,35
14812,-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720357,33
14813,-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720316,30
14814,-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720478,43
14815,-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720397,36
14816,-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720458,41
14817,-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720440,39
14818,-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720416,37
14819,-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720580,48
14820,-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720533,52
14821,-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720555,50
14822,-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720503,45
14823,-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720626,21
14824,-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720677,18
14825,-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720649,19
14826,-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720599,46
14827,-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720776,10
14828,-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720738,14
14829,-7336.2989999987185,4864829.050399996,1,2,111,2,16,14,1371720699,16
14830,-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720799,8
14831,-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720757,12
14832,-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714115,19
14833,-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714084,72
14834,-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714078,73
14835,-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720822,6
14836,-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714323,24
14837,-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714497,65
14838,-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714147,18
14839,-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714459,21
14840,-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714415,23
14841,-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714573,67
14842,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714606,66
14843,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714592,66
14844,-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714529,64
14845,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714708,20
14846,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714716,20
14847,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714633,66
14848,-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714861,26
14849,-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714977,29
14850,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714907,28
14851,-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714954,30
14852,-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714878,25
14853,-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714929,27
14854,-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715029,31
14855,-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715088,33
14856,-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715067,34
14857,-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715007,32
14858,-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715301,60
14859,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715164,28
14860,-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715204,63
14861,-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715324,61
14862,-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715261,59
14863,-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715406,55
14864,-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715353,62
14865,-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715426,54
14866,-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715450,69
14867,-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715735,35
14868,-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715521,53
14869,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715710,36
14870,-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715537,58
14871,-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715503,57
14872,-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715971,40
14873,-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716067,41
14874,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716121,36
14875,-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715918,38
14876,-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716045,42
14877,-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716597,28
14878,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716519,28
14879,-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716675,30
14880,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716439,28
14881,-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716768,32
14882,-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716713,29
14883,-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716820,31
14884,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716960,28
14885,-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716929,35
14886,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717215,40
14887,-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717035,36
14888,-7453.170400001109,4864828.667000003,1,1,207,2,16,14,1371717012,37
14889,-7458.381099998952,4864852.149700001,1,1,215,2,16,14,1371717113,41
14890,-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717405,44
14891,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717321,40
14892,-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717292,37
14893,-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717236,39
14894,-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717267,38
14895,-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719947,57
14896,-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719982,60
14897,-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719923,58
14898,-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720032,0
14899,-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720056,1
14900,-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720150,23
14901,-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720082,2
14902,-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720204,24
14903,-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720180,6
14904,-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720278,28
14905,-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720243,26
14906,-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720225,25
14907,-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720298,29
14908,-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720261,27
14909,-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720363,33
14910,-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720373,35
14911,-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720313,30
14912,-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720335,31
14913,-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720394,36
14914,-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720455,41
14915,-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720412,37
14916,-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720440,39
14917,-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720551,50
14918,-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720494,45
14919,-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720530,52
14920,-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720596,46
14921,-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720475,43
14922,-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720735,14
14923,-7336.2989999987185,4864829.050399996,1,2,111,2,16,14,1371720695,16
14924,-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720674,18
14925,-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720623,21
14926,-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720646,19
14927,-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720773,10
14928,-7366.037799999118,4864845.549400002,1,2,107,2,16,14,1371720796,8
14929,-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720819,6
14930,-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720754,12
14931,-7470.51399999857,4864863.610200003,0,1,15,2,16,14,1371714147,18
14932,-7474.670000001788,4864865.918799996,0,1,16,2,16,14,1371714115,19
14933,-7469.871500000358,4864864.364799999,0,1,10,2,16,14,1371714170,1
14934,-7474.5538000017405,4864866.856399998,0,1,9,2,16,14,1371714068,73
14935,-7480.428210925311,4864867.091147952,0,1,9,1,16,14,1371714084,72
14936,-7456.977499999107,4864830.765100002,0,1,203,2,16,14,1371714416,23
14937,-7457.665500000118,4864823.6099999985,0,1,247,2,16,14,1371714497,65
14938,-7454.2391000017515,4864829.266000004,0,1,202,2,16,14,1371714460,21
14939,-7458.381099998952,4864852.149700001,0,1,213,2,16,14,1371714323,24
14940,-7460.279699999839,4864824.969700001,0,1,248,2,16,14,1371714572,67
14941,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714634,66
14942,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714593,66
14943,-7468.870245195925,4864827.937682956,0,1,248,1,16,14,1371714607,66
14944,-7450.481994569302,4864817.724448785,0,1,247,1,16,14,1371714522,64
14945,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714716,20
14946,-7445.557873841374,4864826.589670561,0,1,202,1,16,14,1371714709,20
14947,-7425.661100000143,4864873.132700004,0,1,216,2,16,14,1371714854,26
14948,-7426.938324466348,4864864.108050242,0,1,216,1,16,14,1371714879,25
14949,-7423.182180404663,4864855.7189594135,0,1,217,1,16,14,1371714929,27
14950,-7421.9332000017175,4864863.970899999,0,1,219,2,16,14,1371715008,32
14951,-7421.30021238327,4864859.197052851,0,1,218,1,16,14,1371714977,29
14952,-7424.3016000017515,4864859.706600003,0,1,218,2,16,14,1371714955,30
14953,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371714907,28
14954,-7419.789388634264,4864861.91686368,0,1,219,1,16,14,1371715030,31
14955,-7421.145399998874,4864865.389200002,0,1,220,2,16,14,1371715067,34
14956,-7417.8315513432035,4864865.352306284,0,1,220,1,16,14,1371715088,33
14957,-7425.090500000864,4864858.2864999985,0,1,217,2,16,14,1371715164,28
14958,-7410.026599999516,4864887.749600002,0,1,244,2,16,14,1371715325,61
14959,-7410.692299999297,4864890.038199998,0,1,243,2,16,14,1371715259,59
14960,-7411.328600000591,4864885.4059000015,0,1,245,2,16,14,1371715353,62
14961,-7404.491683006287,4864890.4166426435,0,1,244,1,16,14,1371715301,60
14962,-7423.060899998993,4864877.686099999,0,1,246,2,16,14,1371715206,63
14963,-7427.868400000036,4864896.747000001,0,1,227,2,16,14,1371715483,44
14964,-7426.627799998969,4864896.057800001,0,1,249,2,16,14,1371715451,69
14965,-7424.804142381996,4864898.435409412,0,1,237,1,16,14,1371715426,54
14966,-7422.2589999996135,4864895.579300001,0,1,237,2,16,14,1371715406,55
14967,-7424.407800000161,4864901.759999998,0,1,235,2,16,14,1371715522,53
14968,-7441.9341934248805,4864872.437265873,0,1,222,1,16,14,1371715736,35
14969,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371715710,36
14970,-7425.728100001811,4864901.3354,0,1,239,2,16,14,1371715537,58
14971,-7449.083129256964,4864874.628452435,0,1,225,1,16,14,1371715993,39
14972,-7446.673200000077,4864872.394900002,0,1,225,2,16,14,1371715971,40
14973,-7447.57271561399,4864877.348263264,0,1,224,1,16,14,1371715942,37
14974,-7444.290800001472,4864876.6844,0,1,224,2,16,14,1371715919,38
14975,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716439,28
14976,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716519,28
14977,-7451.0409665480265,4864871.193009831,0,1,226,1,16,14,1371716068,41
14978,-7439.624499998987,4864864.1263,0,1,222,2,16,14,1371716121,36
14979,-7447.440600000322,4864871.013400003,0,1,226,2,16,14,1371716045,42
14980,-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716699,29
14981,-7425.661100000143,4864873.132700004,1,1,201,2,16,14,1371716597,28
14982,-7423.060899998993,4864877.686099999,1,1,202,2,16,14,1371716676,30
14983,-7414.916941028088,4864881.27501066,1,1,202,1,16,14,1371716717,29
14984,-7408.714525613935,4864892.911716394,1,1,203,1,16,14,1371716820,31
14985,-7453.170400001109,4864828.667000003,1,1,207,2,16,14,1371717015,37
14986,-7432.44810000062,4864883.152999997,1,1,205,2,16,14,1371716929,35
14987,-7435.137299999595,4864861.7101000035,1,1,201,2,16,14,1371716960,28
14988,-7417.502300001681,4864893.0326000005,1,1,203,2,16,14,1371716768,32
14989,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717215,40
14990,-7439.624499998987,4864864.1263,1,1,206,2,16,14,1371717036,36
14991,-7457.755499999971,4864815.285700001,1,1,207,2,16,14,1371717292,37
14992,-7469.88919999823,4864815.057400003,1,1,209,2,16,14,1371717237,39
14993,-7460.767900001259,4864810.030100003,1,1,208,2,16,14,1371717267,38
14994,-7466.963700000197,4864820.413199998,1,1,210,2,16,14,1371717321,40
14995,-7480.428210925311,4864867.091147952,1,1,16,1,16,14,1371717540,25
14996,-7470.539500001818,4864863.624300003,1,1,26,2,16,14,1371717407,44
14997,-7390.734700001776,4864835.035099998,1,2,141,2,16,14,1371719923,58
14998,-7390.620600000025,4864836.055799998,1,2,140,2,16,14,1371719947,57
14999,-7383.6702000014475,4864842.180799998,1,2,101,2,16,14,1371720032,0
15000,-7381.686900001019,4864845.7553,1,2,102,2,16,14,1371720057,1
15001,-7390.184700001031,4864838.919100001,1,2,143,2,16,14,1371719983,60
15002,-7379.799400001764,4864849.157899998,1,2,103,2,16,14,1371720082,2
15003,-7372.802999999374,4864849.302699998,1,2,106,2,16,14,1371720180,6
15004,-7374.897300001234,4864855.5392,1,2,105,2,16,14,1371720105,5
15005,-7374.347500000149,4864845.604699999,1,2,115,2,16,14,1371720150,23
15006,-7373.052799999715,4864844.886500001,1,2,116,2,16,14,1371720204,24
15007,-7360.497299998999,4864837.920500003,1,2,119,2,16,14,1371720261,27
15008,-7366.242400001734,4864841.108000003,1,2,118,2,16,14,1371720244,26
15009,-7359.331099998206,4864837.273500003,1,2,120,2,16,14,1371720278,28
15010,-7367.458799999206,4864841.782799996,1,2,117,2,16,14,1371720225,25
15011,-7353.723400000484,4864834.1625000015,1,2,121,2,16,14,1371720298,29
15012,-7345.42330000177,4864829.557700002,1,2,123,2,16,14,1371720335,31
15013,-7337.716099999845,4864825.2817,1,2,125,2,16,14,1371720374,35
15014,-7338.857999999076,4864825.9152000025,1,2,124,2,16,14,1371720359,33
15015,-7352.520300000906,4864833.494800001,1,2,122,2,16,14,1371720313,30
15016,-7318.341099999845,4864814.532499999,1,2,130,2,16,14,1371720476,43
15017,-7330.786899998784,4864821.437299997,1,2,127,2,16,14,1371720411,37
15018,-7332.1088000014415,4864822.170999996,1,2,126,2,16,14,1371720395,36
15019,-7325.23409999907,4864818.356799996,1,2,128,2,16,14,1371720438,39
15020,-7324.080699998885,4864817.717,1,2,129,2,16,14,1371720456,41
15021,-7316.4574000015855,4864800.7843,1,2,135,2,16,14,1371720531,52
15022,-7316.86719999835,4864813.714900002,1,2,131,2,16,14,1371720495,45
15023,-7315.743400000036,4864802.071500003,1,2,134,2,16,14,1371720552,50
15024,-7312.662200000137,4864807.624899998,1,2,133,2,16,14,1371720577,48
15025,-7311.919399999082,4864808.963799998,1,2,132,2,16,14,1371720597,46
15026,-7327.929099999367,4864824.406999998,1,2,112,2,16,14,1371720675,18
15027,-7336.2989999987185,4864829.050399996,1,2,111,2,16,14,1371720699,16
15028,-7309.849300000817,4864812.695299998,1,2,114,2,16,14,1371720623,21
15029,-7316.906800001859,4864818.291699998,1,2,113,2,16,14,1371720646,19
15030,-7352.348799999803,4864837.9547000015,1,2,109,2,16,14,1371720754,12
15031,-7349.546000000089,4864836.3998000035,1,2,110,2,16,14,1371720736,14
15032,-7359.192999999971,4864841.751800002,1,2,108,2,16,14,1371720774,10
